Year,Month,DayofMonth,DayOfWeek,UniqueCarrier,TailNum,FlightNum,Origin,Dest,CRSDepTime,DepTime,DepDelay,TaxiOut,TaxiIn,CRSArrTime,ArrTime,ArrDelay,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Weekday,ArrDelay_positive,ArrDelay_log,DecimalDepTime,speed
2019,6,24,1,WN,N570WN,2335,MCO,BWI,1345,1723.0,218.0,21.0,6.0,1605,1947.0,222.0,0.0,,0.0,140.0,144.0,117.0,787.0,218.0,0.0,4.0,0.0,0.0,Monday,222.0,5.407171771460119,13.75,403.5897435897436
2019,12,16,1,DL,N925AT,2182,DTW,BNA,1748,1745.0,-3.0,11.0,20.0,1832,1851.0,19.0,0.0,,0.0,104.0,126.0,95.0,456.0,0.0,0.0,19.0,0.0,0.0,Monday,19.0,2.995732273553991,17.8,288.0
2019,3,29,5,G4,252NV,532,AZA,PVU,1125,1125.0,0.0,19.0,4.0,1357,1400.0,3.0,0.0,,0.0,92.0,95.0,72.0,477.0,,,,,,Friday,3.0,1.3862943611198906,11.416666666666666,397.5
2019,6,15,6,F9,N351FR,2435,CLE,TPA,923,916.0,-7.0,9.0,8.0,1154,1138.0,-16.0,0.0,,0.0,151.0,142.0,125.0,927.0,,,,,,Saturday,0.0,0.0,9.383333333333333,444.96000000000004
2019,6,15,6,WN,N700GS,331,LAS,OAK,615,608.0,-7.0,12.0,4.0,745,728.0,-17.0,0.0,,0.0,90.0,80.0,64.0,407.0,,,,,,Saturday,0.0,0.0,6.25,381.5625
2019,7,14,7,NK,N604NK,410,FLL,BWI,750,858.0,68.0,22.0,4.0,1027,1126.0,59.0,0.0,,0.0,157.0,148.0,122.0,925.0,59.0,0.0,0.0,0.0,0.0,Sunday,59.0,4.0943445622221,7.833333333333333,454.91803278688525
2019,10,15,2,WN,N942WN,1450,BWI,DAL,900,903.0,3.0,16.0,3.0,1125,1123.0,-2.0,0.0,,0.0,205.0,200.0,181.0,1209.0,,,,,,Tuesday,0.0,0.0,9.0,400.77348066298345
2019,12,24,2,NK,N907NK,1867,BNA,MSY,910,903.0,-7.0,12.0,4.0,1057,1027.0,-30.0,0.0,,0.0,107.0,84.0,68.0,471.0,,,,,,Tuesday,0.0,0.0,9.166666666666666,415.5882352941177
2019,7,12,5,UA,N33286,1609,IAD,DEN,2215,2205.0,-10.0,20.0,7.0,2355,2346.0,-9.0,0.0,,0.0,220.0,221.0,194.0,1452.0,,,,,,Friday,0.0,0.0,22.25,449.07216494845363
2019,6,3,1,YV,N924FJ,5919,DFW,BIS,1340,1335.0,-5.0,13.0,5.0,1614,1558.0,-16.0,0.0,,0.0,154.0,143.0,125.0,977.0,,,,,,Monday,0.0,0.0,13.666666666666666,468.96
2019,4,9,2,AS,N514AS,768,HNL,LAX,1455,1457.0,2.0,26.0,9.0,2330,2325.0,-5.0,0.0,,0.0,335.0,328.0,293.0,2556.0,,,,,,Tuesday,0.0,0.0,14.916666666666666,523.4129692832764
2019,6,17,1,YX,N740YX,3423,EWR,MSP,845,904.0,19.0,18.0,3.0,1054,1052.0,-2.0,0.0,,0.0,189.0,168.0,147.0,1008.0,,,,,,Monday,0.0,0.0,8.75,411.4285714285714
2019,6,23,7,OO,N256SY,4155,RNO,SLC,1005,952.0,-13.0,17.0,6.0,1234,1218.0,-16.0,0.0,,0.0,89.0,86.0,63.0,422.0,,,,,,Sunday,0.0,0.0,10.083333333333334,401.9047619047619
2019,3,25,1,WN,N233LV,486,LAS,ICT,1215,1227.0,12.0,17.0,3.0,1640,1641.0,1.0,0.0,,0.0,145.0,134.0,114.0,986.0,,,,,,Monday,1.0,0.6931471805599453,12.25,518.9473684210527
2019,8,7,3,DL,N312DN,1667,MIA,ATL,815,813.0,-2.0,12.0,6.0,1009,955.0,-14.0,0.0,,0.0,114.0,102.0,84.0,594.0,,,,,,Wednesday,0.0,0.0,8.25,424.2857142857143
2019,10,29,2,OO,N727SK,3051,LIT,ORD,1225,1228.0,3.0,17.0,28.0,1419,1428.0,9.0,0.0,,0.0,114.0,120.0,75.0,552.0,,,,,,Tuesday,9.0,2.302585092994046,12.416666666666666,441.6
2019,12,7,6,F9,N910FR,694,DEN,CID,1630,1621.0,-9.0,21.0,7.0,1926,1916.0,-10.0,0.0,,0.0,116.0,115.0,87.0,692.0,,,,,,Saturday,0.0,0.0,16.5,477.2413793103448
2019,3,24,7,YV,N516LR,6020,IAD,GSP,1245,1242.0,-3.0,23.0,3.0,1415,1408.0,-7.0,0.0,,0.0,90.0,86.0,60.0,384.0,,,,,,Sunday,0.0,0.0,12.75,384.0
2019,8,4,7,AA,N112US,746,DCA,RSW,700,656.0,-4.0,13.0,4.0,933,919.0,-14.0,0.0,,0.0,153.0,143.0,126.0,892.0,,,,,,Sunday,0.0,0.0,7.0,424.76190476190476
2019,2,12,2,DL,N998DL,2392,ECP,ATL,1815,1832.0,17.0,10.0,10.0,2030,2039.0,9.0,0.0,,0.0,75.0,67.0,47.0,240.0,,,,,,Tuesday,9.0,2.302585092994046,18.25,306.3829787234043
2019,5,12,7,MQ,N831AE,3610,LGA,CVG,2030,2021.0,-9.0,52.0,7.0,2241,2259.0,18.0,0.0,,0.0,131.0,158.0,99.0,585.0,0.0,0.0,18.0,0.0,0.0,Sunday,18.0,2.9444389791664403,20.5,354.54545454545456
2019,3,29,5,WN,N700GS,1953,OKC,HOU,1155,1152.0,-3.0,44.0,4.0,1320,1344.0,24.0,0.0,,0.0,85.0,112.0,64.0,419.0,0.0,0.0,24.0,0.0,0.0,Friday,24.0,3.2188758248682006,11.916666666666666,392.8125
2019,4,25,4,B6,N796JB,280,LGB,LAS,1008,958.0,-10.0,15.0,8.0,1115,1106.0,-9.0,0.0,,0.0,67.0,68.0,45.0,231.0,,,,,,Thursday,0.0,0.0,10.133333333333333,308.0
2019,8,20,2,WN,N570WN,334,MCI,OAK,1225,1302.0,37.0,8.0,5.0,1410,1426.0,16.0,0.0,,0.0,225.0,204.0,191.0,1489.0,2.0,0.0,0.0,0.0,14.0,Tuesday,16.0,2.833213344056216,12.416666666666666,467.74869109947645
2019,5,28,2,WN,N252WN,2200,SAT,PHX,1910,1942.0,32.0,9.0,6.0,1935,2004.0,29.0,0.0,,0.0,145.0,142.0,127.0,843.0,12.0,0.0,0.0,0.0,17.0,Tuesday,29.0,3.4011973816621555,19.166666666666668,398.26771653543307
2019,8,22,4,AA,N921US,630,PHX,ORD,1855,2010.0,75.0,15.0,6.0,27,118.0,51.0,0.0,,0.0,212.0,188.0,167.0,1440.0,0.0,0.0,0.0,0.0,51.0,Thursday,51.0,3.9512437185814275,18.916666666666668,517.3652694610779
2019,12,18,3,B6,N521JB,150,PSP,JFK,2151,2155.0,4.0,11.0,5.0,544,556.0,12.0,0.0,,0.0,293.0,301.0,285.0,2378.0,,,,,,Wednesday,12.0,2.5649493574615367,21.85,500.63157894736844
2019,12,18,3,OH,N248PS,5563,PHL,GSP,1040,1210.0,90.0,16.0,2.0,1234,1352.0,78.0,0.0,,0.0,114.0,102.0,84.0,515.0,0.0,0.0,0.0,0.0,78.0,Wednesday,78.0,4.3694478524670215,10.666666666666666,367.8571428571429
2019,1,11,5,AA,N805NN,1214,SLC,DFW,552,551.0,-1.0,11.0,12.0,942,918.0,-24.0,0.0,,0.0,170.0,147.0,124.0,989.0,,,,,,Friday,0.0,0.0,5.866666666666667,478.5483870967742
2019,6,28,5,WN,N420WN,1700,MCO,ATL,835,834.0,-1.0,17.0,9.0,1010,1003.0,-7.0,0.0,,0.0,95.0,89.0,63.0,404.0,,,,,,Friday,0.0,0.0,8.583333333333334,384.76190476190476
2019,11,8,5,WN,N716SW,3889,SJC,BUR,950,950.0,0.0,9.0,2.0,1100,1051.0,-9.0,0.0,,0.0,70.0,61.0,50.0,296.0,,,,,,Friday,0.0,0.0,9.833333333333334,355.2
2019,10,23,3,OO,N631SK,3563,OKC,MSP,700,656.0,-4.0,11.0,11.0,913,852.0,-21.0,0.0,,0.0,133.0,116.0,94.0,694.0,,,,,,Wednesday,0.0,0.0,7.0,442.97872340425533
2019,9,27,5,AS,N521VA,1133,SAN,SEA,615,611.0,-4.0,31.0,11.0,915,926.0,11.0,0.0,,0.0,180.0,195.0,153.0,1050.0,,,,,,Friday,11.0,2.4849066497880004,6.25,411.7647058823529
2019,9,1,7,OO,N824SK,3566,MSP,GTF,1935,1931.0,-4.0,6.0,3.0,2110,2045.0,-25.0,0.0,,0.0,155.0,134.0,125.0,887.0,,,,,,Sunday,0.0,0.0,19.583333333333332,425.76
2019,1,5,6,DL,N590NW,1832,MCO,MSP,629,631.0,2.0,14.0,10.0,903,901.0,-2.0,0.0,,0.0,214.0,210.0,186.0,1310.0,,,,,,Saturday,0.0,0.0,6.483333333333333,422.5806451612903
2019,8,23,5,AA,N985NN,813,BDL,ORD,910,904.0,-6.0,14.0,19.0,1050,1040.0,-10.0,0.0,,0.0,160.0,156.0,123.0,783.0,,,,,,Friday,0.0,0.0,9.166666666666666,381.95121951219517
2019,6,3,1,UA,N77296,776,ORD,MCO,1005,1001.0,-4.0,23.0,6.0,1346,1332.0,-14.0,0.0,,0.0,161.0,151.0,122.0,1005.0,,,,,,Monday,0.0,0.0,10.083333333333334,494.2622950819672
2019,5,31,5,9E,N836AY,3355,AGS,ATL,705,703.0,-2.0,12.0,7.0,808,754.0,-14.0,0.0,,0.0,63.0,51.0,32.0,143.0,,,,,,Friday,0.0,0.0,7.083333333333333,268.125
2019,12,29,7,B6,N503JB,1822,LGB,PDX,1840,1830.0,-10.0,9.0,5.0,2104,2041.0,-23.0,0.0,,0.0,144.0,131.0,117.0,846.0,,,,,,Sunday,0.0,0.0,18.666666666666668,433.84615384615387
2019,7,4,4,G4,337NV,66,SCK,LAS,1151,1149.0,-2.0,7.0,8.0,1303,1256.0,-7.0,0.0,,0.0,72.0,67.0,52.0,359.0,,,,,,Thursday,0.0,0.0,11.85,414.2307692307692
2019,10,25,5,YX,N107HQ,4533,PHL,IAH,1231,1310.0,39.0,16.0,16.0,1505,1601.0,56.0,0.0,,0.0,214.0,231.0,199.0,1325.0,0.0,39.0,17.0,0.0,0.0,Friday,56.0,4.04305126783455,12.516666666666667,399.4974874371859
2019,9,12,4,UA,N68836,1174,IAH,FLL,1835,1830.0,-5.0,18.0,9.0,2208,2204.0,-4.0,0.0,,0.0,153.0,154.0,127.0,966.0,,,,,,Thursday,0.0,0.0,18.583333333333332,456.3779527559055
2019,6,22,6,AA,N169UW,2075,MCO,DFW,934,931.0,-3.0,15.0,13.0,1122,1118.0,-4.0,0.0,,0.0,168.0,167.0,139.0,985.0,,,,,,Saturday,0.0,0.0,9.566666666666666,425.17985611510795
2019,12,18,3,B6,N967JT,498,SEA,BOS,2359,112.0,73.0,11.0,3.0,807,910.0,63.0,0.0,,0.0,308.0,298.0,284.0,2496.0,60.0,0.0,0.0,0.0,3.0,Wednesday,63.0,4.1588830833596715,23.983333333333334,527.3239436619718
2019,3,20,3,OO,N446SW,3860,MSP,FSD,905,859.0,-6.0,30.0,5.0,1028,1010.0,-18.0,0.0,,0.0,83.0,71.0,36.0,196.0,,,,,,Wednesday,0.0,0.0,9.083333333333334,326.6666666666667
2019,12,25,3,DL,N982AT,2585,ATL,CLT,2224,2216.0,-8.0,9.0,4.0,2333,2304.0,-29.0,0.0,,0.0,69.0,48.0,35.0,226.0,,,,,,Wednesday,0.0,0.0,22.4,387.42857142857144
2019,1,16,3,WN,N7751A,2019,OAK,BUR,1550,1549.0,-1.0,26.0,2.0,1705,1712.0,7.0,0.0,,0.0,75.0,83.0,55.0,325.0,,,,,,Wednesday,7.0,2.0794415416798357,15.833333333333334,354.54545454545456
2019,10,12,6,B6,N580JB,1169,RIC,MCO,1833,1837.0,4.0,10.0,4.0,2037,2023.0,-14.0,0.0,,0.0,124.0,106.0,92.0,667.0,,,,,,Saturday,0.0,0.0,18.55,435.0
2019,8,4,7,AA,N990NN,137,TUS,DFW,500,455.0,-5.0,16.0,17.0,922,924.0,2.0,0.0,,0.0,142.0,149.0,116.0,813.0,,,,,,Sunday,2.0,1.0986122886681098,5.0,420.51724137931035
2019,10,15,2,WN,N8631A,1390,BDL,MDW,855,850.0,-5.0,7.0,4.0,1020,1004.0,-16.0,0.0,,0.0,145.0,134.0,123.0,777.0,,,,,,Tuesday,0.0,0.0,8.916666666666666,379.0243902439025
2019,6,22,6,AA,N935NN,2810,COS,DFW,1046,1040.0,-6.0,13.0,10.0,1337,1324.0,-13.0,0.0,,0.0,111.0,104.0,81.0,592.0,,,,,,Saturday,0.0,0.0,10.766666666666667,438.5185185185185
2019,12,22,7,OO,N962SW,5557,SBA,SFO,1832,1839.0,7.0,20.0,20.0,1954,2006.0,12.0,0.0,,0.0,82.0,87.0,47.0,262.0,,,,,,Sunday,12.0,2.5649493574615367,18.533333333333335,334.46808510638294
2019,3,3,7,MQ,N816AE,3543,BNA,JFK,802,754.0,-8.0,24.0,9.0,1127,1121.0,-6.0,0.0,,0.0,145.0,147.0,114.0,765.0,,,,,,Sunday,0.0,0.0,8.033333333333333,402.6315789473684
2019,11,1,5,UA,N78008,1886,EWR,IAH,900,1033.0,93.0,19.0,8.0,1202,1324.0,82.0,0.0,,0.0,242.0,231.0,204.0,1400.0,67.0,0.0,0.0,0.0,15.0,Friday,82.0,4.418840607796598,9.0,411.7647058823529
2019,12,8,7,UA,N23708,662,RDU,EWR,1045,1040.0,-5.0,13.0,9.0,1221,1207.0,-14.0,0.0,,0.0,96.0,87.0,65.0,416.0,,,,,,Sunday,0.0,0.0,10.75,384.0
2019,3,21,4,UA,N492UA,943,SFO,LAS,1502,1456.0,-6.0,18.0,4.0,1640,1626.0,-14.0,0.0,,0.0,98.0,90.0,68.0,414.0,,,,,,Thursday,0.0,0.0,15.033333333333333,365.2941176470588
2019,9,24,2,AA,N701UW,2760,CLT,ILM,1619,1625.0,6.0,15.0,7.0,1721,1719.0,-2.0,0.0,,0.0,62.0,54.0,32.0,185.0,,,,,,Tuesday,0.0,0.0,16.316666666666666,346.875
2019,6,10,1,AA,N844NN,2049,MIA,DFW,2202,2301.0,59.0,13.0,23.0,2358,107.0,69.0,0.0,,0.0,176.0,186.0,150.0,1121.0,59.0,0.0,10.0,0.0,0.0,Monday,69.0,4.248495242049359,22.033333333333335,448.40000000000003
2019,7,7,7,AS,N284AK,722,SEA,SLC,1925,1916.0,-9.0,16.0,3.0,2230,2206.0,-24.0,0.0,,0.0,125.0,110.0,91.0,689.0,,,,,,Sunday,0.0,0.0,19.416666666666668,454.2857142857143
2019,2,23,6,OO,N633SK,3727,ATL,SHV,1746,1804.0,18.0,31.0,3.0,1841,1917.0,36.0,0.0,,0.0,115.0,133.0,99.0,551.0,0.0,0.0,18.0,0.0,18.0,Saturday,36.0,3.6109179126442243,17.766666666666666,333.93939393939394
2019,6,1,6,MQ,N849AE,4204,DFW,SPS,1635,1636.0,1.0,31.0,9.0,1727,1755.0,28.0,0.0,,0.0,52.0,79.0,39.0,113.0,1.0,0.0,27.0,0.0,0.0,Saturday,28.0,3.367295829986474,16.583333333333332,173.84615384615384
2019,2,5,2,OO,N958SW,5037,ORD,MKG,1025,,,,,1232,,,1.0,B,0.0,67.0,,,118.0,,,,,,Tuesday,0.0,0.0,10.416666666666666,
2019,3,23,6,OH,N718PS,5294,EWN,CLT,1933,1925.0,-8.0,2.0,31.0,2057,2044.0,-13.0,0.0,,0.0,84.0,79.0,46.0,221.0,,,,,,Saturday,0.0,0.0,19.55,288.2608695652174
2019,3,14,4,WN,N295WN,297,TPA,FLL,1030,1024.0,-6.0,10.0,9.0,1135,1118.0,-17.0,0.0,,0.0,65.0,54.0,35.0,197.0,,,,,,Thursday,0.0,0.0,10.5,337.7142857142857
2019,8,6,2,AA,N103US,569,CLT,RSW,1639,1637.0,-2.0,24.0,3.0,1840,1834.0,-6.0,0.0,,0.0,121.0,117.0,90.0,600.0,,,,,,Tuesday,0.0,0.0,16.65,400.0
2019,2,6,3,WN,N962WN,2130,LAS,PHX,800,758.0,-2.0,12.0,5.0,1015,1004.0,-11.0,0.0,,0.0,75.0,66.0,49.0,255.0,,,,,,Wednesday,0.0,0.0,8.0,312.2448979591837
2019,8,29,4,NK,N646NK,1852,DEN,MCO,700,712.0,12.0,17.0,11.0,1230,1239.0,9.0,0.0,,0.0,210.0,207.0,179.0,1546.0,,,,,,Thursday,9.0,2.302585092994046,7.0,518.2122905027933
2019,7,4,4,UA,N25201,393,LGA,DEN,1421,1421.0,0.0,22.0,4.0,1638,1619.0,-19.0,0.0,,0.0,257.0,238.0,212.0,1620.0,,,,,,Thursday,0.0,0.0,14.35,458.49056603773585
2019,7,3,3,WN,N565WN,1800,HOU,ELP,830,826.0,-4.0,14.0,3.0,925,909.0,-16.0,0.0,,0.0,115.0,103.0,86.0,677.0,,,,,,Wednesday,0.0,0.0,8.5,472.3255813953488
2019,7,6,6,AS,N563AS,834,HNL,PDX,1200,1152.0,-8.0,18.0,3.0,2035,2017.0,-18.0,0.0,,0.0,335.0,325.0,304.0,2603.0,,,,,,Saturday,0.0,0.0,12.0,513.75
2019,12,1,7,AA,N665AW,2077,PIT,CLT,1155,1204.0,9.0,9.0,18.0,1343,1336.0,-7.0,0.0,,0.0,108.0,92.0,65.0,366.0,,,,,,Sunday,0.0,0.0,11.916666666666666,337.84615384615387
2019,6,19,3,OO,N944SW,7407,SLC,TWF,2225,2223.0,-2.0,22.0,3.0,2320,2319.0,-1.0,0.0,,0.0,55.0,56.0,31.0,175.0,,,,,,Wednesday,0.0,0.0,22.416666666666668,338.7096774193549
2019,10,15,2,OO,N915EV,4252,DTW,APN,1225,1225.0,0.0,14.0,3.0,1329,1322.0,-7.0,0.0,,0.0,64.0,57.0,40.0,198.0,,,,,,Tuesday,0.0,0.0,12.416666666666666,297.0
2019,7,15,1,YV,N88325,6330,IAH,RIC,1200,1204.0,4.0,53.0,5.0,1608,1628.0,20.0,0.0,,0.0,188.0,204.0,146.0,1157.0,0.0,20.0,0.0,0.0,0.0,Monday,20.0,3.044522437723423,12.0,475.47945205479454
2019,4,18,4,B6,N203JB,2284,RDU,BOS,2050,2305.0,135.0,13.0,5.0,2240,56.0,136.0,0.0,,0.0,110.0,111.0,93.0,612.0,0.0,122.0,14.0,0.0,0.0,Thursday,136.0,4.919980925828125,20.833333333333332,394.8387096774194
2019,3,21,4,UA,N36472,2120,EWR,FLL,1031,1022.0,-9.0,62.0,5.0,1346,1401.0,15.0,0.0,,0.0,195.0,219.0,152.0,1065.0,0.0,0.0,15.0,0.0,0.0,Thursday,15.0,2.772588722239781,10.516666666666667,420.39473684210526
2019,11,12,2,9E,N902XJ,5163,MSP,CVG,1338,1335.0,-3.0,15.0,4.0,1629,1610.0,-19.0,0.0,,0.0,111.0,95.0,76.0,596.0,,,,,,Tuesday,0.0,0.0,13.633333333333333,470.5263157894737
2019,6,1,6,DL,N840DN,2204,LAX,SLC,1325,1318.0,-7.0,14.0,15.0,1617,1603.0,-14.0,0.0,,0.0,112.0,105.0,76.0,590.0,,,,,,Saturday,0.0,0.0,13.416666666666666,465.7894736842105
2019,6,8,6,EV,N14977,4192,IAH,PNS,935,950.0,15.0,11.0,5.0,1112,1115.0,3.0,0.0,,0.0,97.0,85.0,69.0,489.0,,,,,,Saturday,3.0,1.3862943611198906,9.583333333333334,425.21739130434787
2019,9,5,4,OO,N296SY,3903,MFR,SLC,600,715.0,75.0,12.0,8.0,851,957.0,66.0,0.0,,0.0,111.0,102.0,82.0,575.0,0.0,66.0,0.0,0.0,0.0,Thursday,66.0,4.204692619390966,6.0,420.73170731707313
2019,7,12,5,WN,N724SW,748,SEA,SMF,1950,1949.0,-1.0,28.0,6.0,2135,2151.0,16.0,0.0,,0.0,105.0,122.0,88.0,605.0,0.0,0.0,16.0,0.0,0.0,Friday,16.0,2.833213344056216,19.833333333333332,412.5
2019,1,20,7,DL,N310DE,2850,JFK,ATL,600,554.0,-6.0,16.0,8.0,838,822.0,-16.0,0.0,,0.0,158.0,148.0,124.0,760.0,,,,,,Sunday,0.0,0.0,6.0,367.741935483871
2019,4,18,4,DL,N911DQ,1689,SFO,DTW,2200,2158.0,-2.0,17.0,8.0,522,535.0,13.0,0.0,,0.0,262.0,277.0,252.0,2079.0,,,,,,Thursday,13.0,2.6390573296152584,22.0,495.0
2019,11,14,4,B6,N593JB,72,SLC,JFK,2359,2342.0,-17.0,20.0,12.0,609,610.0,1.0,0.0,,0.0,250.0,268.0,236.0,1990.0,,,,,,Thursday,1.0,0.6931471805599453,23.983333333333334,505.93220338983053
2019,10,7,1,F9,N943FR,662,SFO,DEN,59,100.0,1.0,21.0,12.0,432,429.0,-3.0,0.0,,0.0,153.0,149.0,116.0,967.0,,,,,,Monday,0.0,0.0,0.9833333333333333,500.17241379310343
2019,1,8,2,DL,N3771K,2552,SAN,SEA,725,720.0,-5.0,10.0,17.0,1032,1006.0,-26.0,0.0,,0.0,187.0,166.0,139.0,1050.0,,,,,,Tuesday,0.0,0.0,7.416666666666667,453.23741007194246
2019,11,14,4,UA,N68842,2106,EWR,IAD,600,555.0,-5.0,14.0,6.0,718,658.0,-20.0,0.0,,0.0,78.0,63.0,43.0,212.0,,,,,,Thursday,0.0,0.0,6.0,295.8139534883721
2019,10,23,3,YV,N88330,6124,IAH,RNO,1948,2003.0,15.0,28.0,4.0,2146,2216.0,30.0,0.0,,0.0,238.0,253.0,221.0,1530.0,30.0,0.0,0.0,0.0,0.0,Wednesday,30.0,3.4339872044851463,19.8,415.3846153846154
2019,3,11,1,NK,N695NK,195,LAS,MCI,956,1030.0,34.0,13.0,4.0,1433,1455.0,22.0,0.0,,0.0,157.0,145.0,128.0,1139.0,0.0,0.0,0.0,0.0,22.0,Monday,22.0,3.1354942159291497,9.933333333333334,533.90625
2019,12,30,1,MQ,N230NN,3597,DFW,STL,1502,1458.0,-4.0,16.0,26.0,1646,1651.0,5.0,0.0,,0.0,104.0,113.0,71.0,550.0,,,,,,Monday,5.0,1.791759469228055,15.033333333333333,464.7887323943662
2019,12,26,4,NK,N506NK,466,SAN,LAS,706,718.0,12.0,26.0,9.0,830,840.0,10.0,0.0,,0.0,84.0,82.0,47.0,258.0,,,,,,Thursday,10.0,2.3978952727983707,7.1,329.36170212765956
2019,8,14,3,OO,N770SK,3023,SYR,ORD,1831,1846.0,15.0,14.0,21.0,1940,2006.0,26.0,0.0,,0.0,129.0,140.0,105.0,607.0,0.0,0.0,11.0,0.0,15.0,Wednesday,26.0,3.295836866004329,18.516666666666666,346.85714285714283
2019,6,17,1,AA,N182UW,1106,ORD,DFW,1205,1204.0,-1.0,16.0,10.0,1431,1432.0,1.0,0.0,,0.0,146.0,148.0,122.0,801.0,,,,,,Monday,1.0,0.6931471805599453,12.083333333333334,393.9344262295082
2019,6,24,1,9E,N931XJ,3499,ATL,TUL,1437,1431.0,-6.0,17.0,7.0,1533,1526.0,-7.0,0.0,,0.0,116.0,115.0,91.0,674.0,,,,,,Monday,0.0,0.0,14.616666666666667,444.39560439560444
2019,11,7,4,B6,N903JB,299,LGA,MCO,1459,1453.0,-6.0,21.0,5.0,1756,1736.0,-20.0,0.0,,0.0,177.0,163.0,137.0,950.0,,,,,,Thursday,0.0,0.0,14.983333333333333,416.05839416058393
2019,5,17,5,OO,N659BR,4170,MSP,RST,1440,1441.0,1.0,15.0,3.0,1531,1517.0,-14.0,0.0,,0.0,51.0,36.0,18.0,76.0,,,,,,Friday,0.0,0.0,14.666666666666666,253.33333333333334
2019,9,11,3,MQ,N264NN,3614,DFW,XNA,840,834.0,-6.0,20.0,3.0,955,942.0,-13.0,0.0,,0.0,75.0,68.0,45.0,280.0,,,,,,Wednesday,0.0,0.0,8.666666666666666,373.3333333333333
2019,6,18,2,OO,N971SW,5549,SFO,ACV,930,1046.0,76.0,37.0,9.0,1055,1215.0,80.0,0.0,,0.0,85.0,89.0,43.0,250.0,0.0,0.0,4.0,0.0,76.0,Tuesday,80.0,4.394449154672439,9.5,348.83720930232556
2019,3,27,3,AA,N9026C,1365,JAC,DFW,706,715.0,9.0,16.0,19.0,1109,1057.0,-12.0,0.0,,0.0,183.0,162.0,127.0,1047.0,,,,,,Wednesday,0.0,0.0,7.1,494.64566929133855
2019,4,26,5,HA,N208HA,48,HNL,OAK,1340,1346.0,6.0,19.0,8.0,2150,2214.0,24.0,0.0,,0.0,310.0,328.0,301.0,2409.0,24.0,0.0,0.0,0.0,0.0,Friday,24.0,3.2188758248682006,13.666666666666666,480.1993355481727
2019,11,19,2,AA,N907NN,1053,DFW,MSY,1351,1347.0,-4.0,14.0,4.0,1514,1503.0,-11.0,0.0,,0.0,83.0,76.0,58.0,447.0,,,,,,Tuesday,0.0,0.0,13.85,462.41379310344826
2019,4,9,2,UA,N847UA,2281,DEN,GRR,1735,1740.0,5.0,15.0,6.0,2212,2159.0,-13.0,0.0,,0.0,157.0,139.0,118.0,1015.0,,,,,,Tuesday,0.0,0.0,17.583333333333332,516.1016949152543
2019,5,24,5,DL,N325US,1171,ATL,DFW,1220,1239.0,19.0,15.0,8.0,1339,1346.0,7.0,0.0,,0.0,139.0,127.0,104.0,731.0,,,,,,Friday,7.0,2.0794415416798357,12.333333333333334,421.7307692307692
2019,5,14,2,UA,N68807,1575,HNL,SFO,2259,2253.0,-6.0,19.0,4.0,703,650.0,-13.0,0.0,,0.0,304.0,297.0,274.0,2398.0,,,,,,Tuesday,0.0,0.0,22.983333333333334,525.1094890510949
2019,1,23,3,AA,N716UW,1918,ORF,CLT,1107,1113.0,6.0,10.0,8.0,1229,1233.0,4.0,0.0,,0.0,82.0,80.0,62.0,290.0,,,,,,Wednesday,4.0,1.6094379124341003,11.116666666666667,280.6451612903226
2019,9,26,4,YV,N930LR,5801,DRO,PHX,1905,1902.0,-3.0,8.0,16.0,1930,1924.0,-6.0,0.0,,0.0,85.0,82.0,58.0,353.0,,,,,,Thursday,0.0,0.0,19.083333333333332,365.17241379310343
2019,11,27,3,DL,N335DN,1136,MSN,DTW,650,644.0,-6.0,16.0,9.0,903,903.0,0.0,0.0,,0.0,73.0,79.0,54.0,311.0,,,,,,Wednesday,0.0,0.0,6.833333333333333,345.55555555555554
2019,3,5,2,WN,N243WN,1108,ATL,GSP,2135,2132.0,-3.0,13.0,4.0,2235,2220.0,-15.0,0.0,,0.0,60.0,48.0,31.0,153.0,,,,,,Tuesday,0.0,0.0,21.583333333333332,296.1290322580645
2019,7,9,2,DL,N368NB,898,CLE,SLC,759,809.0,10.0,15.0,11.0,1009,1006.0,-3.0,0.0,,0.0,250.0,237.0,211.0,1565.0,,,,,,Tuesday,0.0,0.0,7.983333333333333,445.02369668246445
2019,1,24,4,AA,N961UW,794,PHL,BOS,959,953.0,-6.0,28.0,8.0,1120,1130.0,10.0,0.0,,0.0,81.0,97.0,61.0,280.0,,,,,,Thursday,10.0,2.3978952727983707,9.983333333333333,275.40983606557376
2019,11,30,6,UA,N838UA,1585,CMH,SFO,713,710.0,-3.0,16.0,10.0,950,940.0,-10.0,0.0,,0.0,337.0,330.0,304.0,2120.0,,,,,,Saturday,0.0,0.0,7.216666666666667,418.42105263157896
2019,12,6,5,DL,N962DN,1098,OMA,ATL,540,607.0,27.0,24.0,7.0,859,921.0,22.0,0.0,,0.0,139.0,134.0,103.0,821.0,22.0,0.0,0.0,0.0,0.0,Friday,22.0,3.1354942159291497,5.666666666666667,478.252427184466
2019,10,6,7,YX,N134HQ,4426,MHT,CLT,1425,1428.0,3.0,15.0,19.0,1702,1703.0,1.0,0.0,,0.0,157.0,155.0,121.0,737.0,,,,,,Sunday,1.0,0.6931471805599453,14.416666666666666,365.45454545454544
